,path,emotion
2066,data/training\Actor_25\25_01_01_01_read_happy.wav,happy
2067,data/training\Actor_25\25_01_01_01_red_happy.wav,happy
2068,data/training\Actor_25\25_01_01_01_ring_happy.wav,happy
2069,data/training\Actor_25\25_01_01_01_ripe_happy.wav,happy
2070,data/training\Actor_25\25_01_01_01_road_happy.wav,happy
2071,data/training\Actor_25\25_01_01_01_room_happy.wav,happy
2072,data/training\Actor_25\25_01_01_01_rose_happy.wav,happy
2073,data/training\Actor_25\25_01_01_01_rot_happy.wav,happy
2074,data/training\Actor_25\25_01_01_01_rough_happy.wav,happy
2075,data/training\Actor_25\25_01_01_01_rush_happy.wav,happy
2076,data/training\Actor_25\25_01_01_01_said_happy.wav,happy
2077,data/training\Actor_25\25_01_01_01_sail_happy.wav,happy
2078,data/training\Actor_25\25_01_01_01_search_happy.wav,happy
2079,data/training\Actor_25\25_01_01_01_seize_happy.wav,happy
2080,data/training\Actor_25\25_01_01_01_sell_happy.wav,happy
2081,data/training\Actor_25\25_01_01_01_shack_happy.wav,happy
2082,data/training\Actor_25\25_01_01_01_shall_happy.wav,happy
2083,data/training\Actor_25\25_01_01_01_shawl_happy.wav,happy
2084,data/training\Actor_25\25_01_01_01_sheep_happy.wav,happy
2085,data/training\Actor_25\25_01_01_01_shirt_happy.wav,happy
2086,data/training\Actor_25\25_01_01_01_should_happy.wav,happy
2087,data/training\Actor_25\25_01_01_01_shout_happy.wav,happy
2088,data/training\Actor_25\25_01_01_01_size_happy.wav,happy
2089,data/training\Actor_25\25_01_01_01_soap_happy.wav,happy
2090,data/training\Actor_25\25_01_01_01_soup_happy.wav,happy
2091,data/training\Actor_25\25_01_01_01_sour_happy.wav,happy
2092,data/training\Actor_25\25_01_01_01_south_happy.wav,happy
2093,data/training\Actor_25\25_01_01_01_sub_happy.wav,happy
2094,data/training\Actor_25\25_01_01_01_such_happy.wav,happy
2095,data/training\Actor_25\25_01_01_01_sure_happy.wav,happy
2096,data/training\Actor_25\25_01_01_01_take_happy.wav,happy
2097,data/training\Actor_25\25_01_01_01_talk_happy.wav,happy
2098,data/training\Actor_25\25_01_01_01_tape_happy.wav,happy
2099,data/training\Actor_25\25_01_01_01_team_happy.wav,happy
2100,data/training\Actor_25\25_01_01_01_tell_happy.wav,happy
2101,data/training\Actor_25\25_01_01_01_thin_happy.wav,happy
2102,data/training\Actor_25\25_01_01_01_third_happy.wav,happy
2103,data/training\Actor_25\25_01_01_01_thought_happy.wav,happy
2104,data/training\Actor_25\25_01_01_01_thumb_happy.wav,happy
2105,data/training\Actor_25\25_01_01_01_time_happy.wav,happy
2106,data/training\Actor_25\25_01_01_01_tip_happy.wav,happy
2107,data/training\Actor_25\25_01_01_01_tire_happy.wav,happy
2108,data/training\Actor_25\25_01_01_01_ton_happy.wav,happy
2109,data/training\Actor_25\25_01_01_01_tool_happy.wav,happy
2110,data/training\Actor_25\25_01_01_01_tough_happy.wav,happy
2111,data/training\Actor_25\25_01_01_01_turn_happy.wav,happy
2112,data/training\Actor_25\25_01_01_01_vine_happy.wav,happy
2113,data/training\Actor_25\25_01_01_01_voice_happy.wav,happy
2114,data/training\Actor_25\25_01_01_01_void_happy.wav,happy
2115,data/training\Actor_25\25_01_01_01_vote_happy.wav,happy
2116,data/training\Actor_25\25_01_01_01_wag_happy.wav,happy
2117,data/training\Actor_25\25_01_01_01_walk_happy.wav,happy
2118,data/training\Actor_25\25_01_01_01_wash_happy.wav,happy
2119,data/training\Actor_25\25_01_01_01_week_happy.wav,happy
2120,data/training\Actor_25\25_01_01_01_wheat_happy.wav,happy
2121,data/training\Actor_25\25_01_01_01_when_happy.wav,happy
2122,data/training\Actor_25\25_01_01_01_which_happy.wav,happy
2123,data/training\Actor_25\25_01_01_01_whip_happy.wav,happy
2124,data/training\Actor_25\25_01_01_01_white_happy.wav,happy
2125,data/training\Actor_25\25_01_01_01_wife_happy.wav,happy
2126,data/training\Actor_26\26_01_01_01_back_happy.wav,happy
2127,data/training\Actor_26\26_01_01_01_bar_happy.wav,happy
2128,data/training\Actor_26\26_01_01_01_base_happy.wav,happy
2129,data/training\Actor_26\26_01_01_01_bath_happy.wav,happy
2130,data/training\Actor_26\26_01_01_01_bean_happy.wav,happy
2131,data/training\Actor_26\26_01_01_01_beg_happy.wav,happy
2132,data/training\Actor_26\26_01_01_01_bite_happy.wav,happy
2133,data/training\Actor_26\26_01_01_01_boat_happy.wav,happy
2134,data/training\Actor_26\26_01_01_01_bone_happy.wav,happy
2135,data/training\Actor_26\26_01_01_01_book_happy.wav,happy
2136,data/training\Actor_26\26_01_01_01_bought_happy.wav,happy
2137,data/training\Actor_26\26_01_01_01_burn_happy.wav,happy
2138,data/training\Actor_26\26_01_01_01_cab_happy.wav,happy
2139,data/training\Actor_26\26_01_01_01_calm_happy.wav,happy
2140,data/training\Actor_26\26_01_01_01_came_happy.wav,happy
2141,data/training\Actor_26\26_01_01_01_cause_happy.wav,happy
2142,data/training\Actor_26\26_01_01_01_chain_happy.wav,happy
2143,data/training\Actor_26\26_01_01_01_chair_happy.wav,happy
2144,data/training\Actor_26\26_01_01_01_chalk_happy.wav,happy
2145,data/training\Actor_26\26_01_01_01_chat_happy.wav,happy
2146,data/training\Actor_26\26_01_01_01_check_happy.wav,happy
2147,data/training\Actor_26\26_01_01_01_cheek_happy.wav,happy
2148,data/training\Actor_26\26_01_01_01_chief_happy.wav,happy
2149,data/training\Actor_26\26_01_01_01_choice_happy.wav,happy
2150,data/training\Actor_26\26_01_01_01_cool_happy.wav,happy
2151,data/training\Actor_26\26_01_01_01_dab_happy.wav,happy
2152,data/training\Actor_26\26_01_01_01_date_happy.wav,happy
2153,data/training\Actor_26\26_01_01_01_dead_happy.wav,happy
2154,data/training\Actor_26\26_01_01_01_death_happy.wav,happy
2155,data/training\Actor_26\26_01_01_01_deep_happy.wav,happy
2156,data/training\Actor_26\26_01_01_01_door_happy.wav,happy
2157,data/training\Actor_26\26_01_01_01_fail_happy.wav,happy
2158,data/training\Actor_26\26_01_01_01_fall_happy.wav,happy
2159,data/training\Actor_26\26_01_01_01_far_happy.wav,happy
2160,data/training\Actor_26\26_01_01_01_fat_happy.wav,happy
2161,data/training\Actor_26\26_01_01_01_fit_happy.wav,happy
2162,data/training\Actor_26\26_01_01_01_five_happy.wav,happy
2163,data/training\Actor_26\26_01_01_01_food_happy.wav,happy
2164,data/training\Actor_26\26_01_01_01_gap_happy.wav,happy
2165,data/training\Actor_26\26_01_01_01_gas_happy.wav,happy
2166,data/training\Actor_26\26_01_01_01_gaze_happy.wav,happy
2167,data/training\Actor_26\26_01_01_01_germ_happy.wav,happy
2168,data/training\Actor_26\26_01_01_01_get_happy.wav,happy
2169,data/training\Actor_26\26_01_01_01_gin_happy.wav,happy
2170,data/training\Actor_26\26_01_01_01_goal_happy.wav,happy
2171,data/training\Actor_26\26_01_01_01_good_happy.wav,happy
2172,data/training\Actor_26\26_01_01_01_goose_happy.wav,happy
2173,data/training\Actor_26\26_01_01_01_gun_happy.wav,happy
2174,data/training\Actor_26\26_01_01_01_half_happy.wav,happy
2175,data/training\Actor_26\26_01_01_01_hall_happy.wav,happy
2176,data/training\Actor_26\26_01_01_01_hash_happy.wav,happy
2177,data/training\Actor_26\26_01_01_01_hate_happy.wav,happy
2178,data/training\Actor_26\26_01_01_01_have_happy.wav,happy
2179,data/training\Actor_26\26_01_01_01_haze_happy.wav,happy
2180,data/training\Actor_26\26_01_01_01_hire_happy.wav,happy
2181,data/training\Actor_26\26_01_01_01_hit_happy.wav,happy
2182,data/training\Actor_26\26_01_01_01_hole_happy.wav,happy
2183,data/training\Actor_26\26_01_01_01_home_happy.wav,happy
2184,data/training\Actor_26\26_01_01_01_hurl_happy.wav,happy
2185,data/training\Actor_26\26_01_01_01_hush_happy.wav,happy
2186,data/training\Actor_26\26_01_01_01_jail_happy.wav,happy
2187,data/training\Actor_26\26_01_01_01_jar_happy.wav,happy
2188,data/training\Actor_26\26_01_01_01_join_happy.wav,happy
2189,data/training\Actor_26\26_01_01_01_judge_happy.wav,happy
2190,data/training\Actor_26\26_01_01_01_jug_happy.wav,happy
2191,data/training\Actor_26\26_01_01_01_juice_happy.wav,happy
2192,data/training\Actor_26\26_01_01_01_keen_happy.wav,happy
2193,data/training\Actor_26\26_01_01_01_keep_happy.wav,happy
2194,data/training\Actor_26\26_01_01_01_keg_happy.wav,happy
2195,data/training\Actor_26\26_01_01_01_kick_happy.wav,happy
2196,data/training\Actor_26\26_01_01_01_kill_happy.wav,happy
2197,data/training\Actor_26\26_01_01_01_king_happy.wav,happy
2198,data/training\Actor_26\26_01_01_01_kite_happy.wav,happy
2199,data/training\Actor_26\26_01_01_01_knock_happy.wav,happy
2200,data/training\Actor_26\26_01_01_01_late_happy.wav,happy
2201,data/training\Actor_26\26_01_01_01_laud_happy.wav,happy
2202,data/training\Actor_26\26_01_01_01_lean_happy.wav,happy
2203,data/training\Actor_26\26_01_01_01_learn_happy.wav,happy
2204,data/training\Actor_26\26_01_01_01_lease_happy.wav,happy
2205,data/training\Actor_26\26_01_01_01_lid_happy.wav,happy
2206,data/training\Actor_26\26_01_01_01_life_happy.wav,happy
2207,data/training\Actor_26\26_01_01_01_limb_happy.wav,happy
2208,data/training\Actor_26\26_01_01_01_live_happy.wav,happy
2209,data/training\Actor_26\26_01_01_01_loaf_happy.wav,happy
2210,data/training\Actor_26\26_01_01_01_long_happy.wav,happy
2211,data/training\Actor_26\26_01_01_01_lore_happy.wav,happy
2212,data/training\Actor_26\26_01_01_01_lose_happy.wav,happy
2213,data/training\Actor_26\26_01_01_01_lot_happy.wav,happy
2214,data/training\Actor_26\26_01_01_01_love_happy.wav,happy
2215,data/training\Actor_26\26_01_01_01_luck_happy.wav,happy
2216,data/training\Actor_26\26_01_01_01_make_happy.wav,happy
2217,data/training\Actor_26\26_01_01_01_match_happy.wav,happy
2218,data/training\Actor_26\26_01_01_01_merge_happy.wav,happy
2219,data/training\Actor_26\26_01_01_01_mess_happy.wav,happy
2220,data/training\Actor_26\26_01_01_01_met_happy.wav,happy
2221,data/training\Actor_26\26_01_01_01_mill_happy.wav,happy
2222,data/training\Actor_26\26_01_01_01_mob_happy.wav,happy
2223,data/training\Actor_26\26_01_01_01_mode_happy.wav,happy
2224,data/training\Actor_26\26_01_01_01_mood_happy.wav,happy
2225,data/training\Actor_26\26_01_01_01_moon_happy.wav,happy
2226,data/training\Actor_26\26_01_01_01_mop_happy.wav,happy
2227,data/training\Actor_26\26_01_01_01_mouse_happy.wav,happy
2228,data/training\Actor_26\26_01_01_01_nag_happy.wav,happy
2229,data/training\Actor_26\26_01_01_01_name_happy.wav,happy
2230,data/training\Actor_26\26_01_01_01_near_happy.wav,happy
2231,data/training\Actor_26\26_01_01_01_neat_happy.wav,happy
2232,data/training\Actor_26\26_01_01_01_nice_happy.wav,happy
2233,data/training\Actor_26\26_01_01_01_note_happy.wav,happy
2234,data/training\Actor_26\26_01_01_01_numb_happy.wav,happy
2235,data/training\Actor_26\26_01_01_01_pad_happy.wav,happy
2236,data/training\Actor_26\26_01_01_01_page_happy.wav,happy
2237,data/training\Actor_26\26_01_01_01_pain_happy.wav,happy
2238,data/training\Actor_26\26_01_01_01_pass_happy.wav,happy
2239,data/training\Actor_26\26_01_01_01_pearl_happy.wav,happy
2240,data/training\Actor_26\26_01_01_01_peg_happy.wav,happy
2241,data/training\Actor_26\26_01_01_01_perch_happy.wav,happy
2242,data/training\Actor_26\26_01_01_01_phone_happy.wav,happy
2243,data/training\Actor_26\26_01_01_01_pick_happy.wav,happy
2244,data/training\Actor_26\26_01_01_01_pike_happy.wav,happy
2245,data/training\Actor_26\26_01_01_01_pole_happy.wav,happy
2246,data/training\Actor_26\26_01_01_01_pool_happy.wav,happy
2247,data/training\Actor_26\26_01_01_01_puff_happy.wav,happy
2248,data/training\Actor_26\26_01_01_01_rag_happy.wav,happy
2249,data/training\Actor_26\26_01_01_01_raid_happy.wav,happy
2250,data/training\Actor_26\26_01_01_01_rain_happy.wav,happy
2251,data/training\Actor_26\26_01_01_01_raise_happy.wav,happy
2252,data/training\Actor_26\26_01_01_01_rat_happy.wav,happy
2253,data/training\Actor_26\26_01_01_01_reach_happy.wav,happy
2254,data/training\Actor_26\26_01_01_01_read_happy.wav,happy
2255,data/training\Actor_26\26_01_01_01_red_happy.wav,happy
2256,data/training\Actor_26\26_01_01_01_ring_happy.wav,happy
2257,data/training\Actor_26\26_01_01_01_ripe_happy.wav,happy
2258,data/training\Actor_26\26_01_01_01_road_happy.wav,happy
2259,data/training\Actor_26\26_01_01_01_room_happy.wav,happy
2260,data/training\Actor_26\26_01_01_01_rose_happy.wav,happy
2261,data/training\Actor_26\26_01_01_01_rot_happy.wav,happy
2262,data/training\Actor_26\26_01_01_01_rough_happy.wav,happy
2263,data/training\Actor_26\26_01_01_01_rush_happy.wav,happy
2264,data/training\Actor_26\26_01_01_01_said_happy.wav,happy
2265,data/training\Actor_26\26_01_01_01_sail_happy.wav,happy
2266,data/training\Actor_26\26_01_01_01_search_happy.wav,happy
2267,data/training\Actor_26\26_01_01_01_seize_happy.wav,happy
2268,data/training\Actor_26\26_01_01_01_sell_happy.wav,happy
2269,data/training\Actor_26\26_01_01_01_shack_happy.wav,happy
2270,data/training\Actor_26\26_01_01_01_shall_happy.wav,happy
2271,data/training\Actor_26\26_01_01_01_shawl_happy.wav,happy
2272,data/training\Actor_26\26_01_01_01_sheep_happy.wav,happy
2273,data/training\Actor_26\26_01_01_01_shirt_happy.wav,happy
2274,data/training\Actor_26\26_01_01_01_should_happy.wav,happy
2275,data/training\Actor_26\26_01_01_01_shout_happy.wav,happy
2276,data/training\Actor_26\26_01_01_01_size_happy.wav,happy
2277,data/training\Actor_26\26_01_01_01_soap_happy.wav,happy
2278,data/training\Actor_26\26_01_01_01_soup_happy.wav,happy
2279,data/training\Actor_26\26_01_01_01_sour_happy.wav,happy
2280,data/training\Actor_26\26_01_01_01_south_happy.wav,happy
2281,data/training\Actor_26\26_01_01_01_sub_happy.wav,happy
2282,data/training\Actor_26\26_01_01_01_such_happy.wav,happy
2283,data/training\Actor_26\26_01_01_01_sure_happy.wav,happy
2284,data/training\Actor_26\26_01_01_01_take_happy.wav,happy
2285,data/training\Actor_26\26_01_01_01_talk_happy.wav,happy
2286,data/training\Actor_26\26_01_01_01_tape_happy.wav,happy
2287,data/training\Actor_26\26_01_01_01_team_happy.wav,happy
2288,data/training\Actor_26\26_01_01_01_tell_happy.wav,happy
2289,data/training\Actor_26\26_01_01_01_thin_happy.wav,happy
2290,data/training\Actor_26\26_01_01_01_third_happy.wav,happy
2291,data/training\Actor_26\26_01_01_01_thought_happy.wav,happy
2292,data/training\Actor_26\26_01_01_01_thumb_happy.wav,happy
2293,data/training\Actor_26\26_01_01_01_time_happy.wav,happy
2294,data/training\Actor_26\26_01_01_01_tip_happy.wav,happy
2295,data/training\Actor_26\26_01_01_01_tire_happy.wav,happy
2296,data/training\Actor_26\26_01_01_01_ton_happy.wav,happy
2297,data/training\Actor_26\26_01_01_01_tool_happy.wav,happy
2298,data/training\Actor_26\26_01_01_01_tough_happy.wav,happy
2299,data/training\Actor_26\26_01_01_01_turn_happy.wav,happy
2300,data/training\Actor_26\26_01_01_01_vine_happy.wav,happy
2301,data/training\Actor_26\26_01_01_01_voice_happy.wav,happy
2302,data/training\Actor_26\26_01_01_01_void_happy.wav,happy
2303,data/training\Actor_26\26_01_01_01_vote_happy.wav,happy
2304,data/training\Actor_26\26_01_01_01_wag_happy.wav,happy
2305,data/training\Actor_26\26_01_01_01_walk_happy.wav,happy
2306,data/training\Actor_26\26_01_01_01_wash_happy.wav,happy
2307,data/training\Actor_26\26_01_01_01_week_happy.wav,happy
2308,data/training\Actor_26\26_01_01_01_wheat_happy.wav,happy
2309,data/training\Actor_26\26_01_01_01_when_happy.wav,happy
2310,data/training\Actor_26\26_01_01_01_which_happy.wav,happy
2311,data/training\Actor_26\26_01_01_01_whip_happy.wav,happy
2312,data/training\Actor_26\26_01_01_01_white_happy.wav,happy
2313,data/training\Actor_26\26_01_01_01_wife_happy.wav,happy
2314,data/training\Actor_26\26_01_01_01_wire_happy.wav,happy
2315,data/training\Actor_26\26_01_01_01_witch_happy.wav,happy
2316,data/training\Actor_26\26_01_01_01_yearn_happy.wav,happy
2317,data/training\Actor_26\26_01_01_01_yes_happy.wav,happy
2318,data/training\Actor_26\26_01_01_01_young_happy.wav,happy
2319,data/training\Actor_26\26_01_01_01_youth_happy.wav,happy
2320,data/training\Actor_01\01_01_01_01_dogs-sitting_ps.wav,ps
2321,data/training\Actor_01\01_01_01_01_kids-talking_ps.wav,ps
2322,data/training\Actor_01\01_01_01_02_dogs-sitting_ps.wav,ps
2323,data/training\Actor_01\01_01_01_02_kids-talking_ps.wav,ps
2324,data/training\Actor_01\01_01_02_01_dogs-sitting_ps.wav,ps
2325,data/training\Actor_01\01_01_02_01_kids-talking_ps.wav,ps
2326,data/training\Actor_01\01_01_02_02_dogs-sitting_ps.wav,ps
2327,data/training\Actor_01\01_01_02_02_kids-talking_ps.wav,ps
2328,data/training\Actor_02\02_01_01_01_dogs-sitting_ps.wav,ps
2329,data/training\Actor_02\02_01_01_01_kids-talking_ps.wav,ps
2330,data/training\Actor_02\02_01_01_02_dogs-sitting_ps.wav,ps
2331,data/training\Actor_02\02_01_01_02_kids-talking_ps.wav,ps
2332,data/training\Actor_02\02_01_02_01_dogs-sitting_ps.wav,ps
2333,data/training\Actor_02\02_01_02_01_kids-talking_ps.wav,ps
2334,data/training\Actor_02\02_01_02_02_dogs-sitting_ps.wav,ps
2335,data/training\Actor_02\02_01_02_02_kids-talking_ps.wav,ps
2336,data/training\Actor_03\03_01_01_01_dogs-sitting_ps.wav,ps
2337,data/training\Actor_03\03_01_01_01_kids-talking_ps.wav,ps
2338,data/training\Actor_03\03_01_01_02_dogs-sitting_ps.wav,ps
2339,data/training\Actor_03\03_01_01_02_kids-talking_ps.wav,ps
2340,data/training\Actor_03\03_01_02_01_dogs-sitting_ps.wav,ps
2341,data/training\Actor_03\03_01_02_01_kids-talking_ps.wav,ps
2342,data/training\Actor_03\03_01_02_02_dogs-sitting_ps.wav,ps
2343,data/training\Actor_03\03_01_02_02_kids-talking_ps.wav,ps
2344,data/training\Actor_04\04_01_01_01_dogs-sitting_ps.wav,ps
2345,data/training\Actor_04\04_01_01_01_kids-talking_ps.wav,ps
2346,data/training\Actor_04\04_01_01_02_dogs-sitting_ps.wav,ps
2347,data/training\Actor_04\04_01_01_02_kids-talking_ps.wav,ps
2348,data/training\Actor_04\04_01_02_01_dogs-sitting_ps.wav,ps
2349,data/training\Actor_04\04_01_02_01_kids-talking_ps.wav,ps
2350,data/training\Actor_04\04_01_02_02_dogs-sitting_ps.wav,ps
2351,data/training\Actor_04\04_01_02_02_kids-talking_ps.wav,ps
2352,data/training\Actor_05\05_01_01_01_dogs-sitting_ps.wav,ps
2353,data/training\Actor_05\05_01_01_01_kids-talking_ps.wav,ps
2354,data/training\Actor_05\05_01_01_02_dogs-sitting_ps.wav,ps
2355,data/training\Actor_05\05_01_01_02_kids-talking_ps.wav,ps
2356,data/training\Actor_05\05_01_02_01_dogs-sitting_ps.wav,ps
2357,data/training\Actor_05\05_01_02_01_kids-talking_ps.wav,ps
2358,data/training\Actor_05\05_01_02_02_dogs-sitting_ps.wav,ps
2359,data/training\Actor_05\05_01_02_02_kids-talking_ps.wav,ps
2360,data/training\Actor_06\06_01_01_01_dogs-sitting_ps.wav,ps
2361,data/training\Actor_06\06_01_01_01_kids-talking_ps.wav,ps
2362,data/training\Actor_06\06_01_01_02_dogs-sitting_ps.wav,ps
2363,data/training\Actor_06\06_01_01_02_kids-talking_ps.wav,ps
2364,data/training\Actor_06\06_01_02_01_dogs-sitting_ps.wav,ps
2365,data/training\Actor_06\06_01_02_01_kids-talking_ps.wav,ps
2366,data/training\Actor_06\06_01_02_02_dogs-sitting_ps.wav,ps
2367,data/training\Actor_06\06_01_02_02_kids-talking_ps.wav,ps
2368,data/training\Actor_07\07_01_01_01_dogs-sitting_ps.wav,ps
2369,data/training\Actor_07\07_01_01_01_kids-talking_ps.wav,ps
2370,data/training\Actor_07\07_01_01_02_dogs-sitting_ps.wav,ps
2371,data/training\Actor_07\07_01_01_02_kids-talking_ps.wav,ps
2372,data/training\Actor_07\07_01_02_01_dogs-sitting_ps.wav,ps
2373,data/training\Actor_07\07_01_02_01_kids-talking_ps.wav,ps
2374,data/training\Actor_07\07_01_02_02_dogs-sitting_ps.wav,ps
2375,data/training\Actor_07\07_01_02_02_kids-talking_ps.wav,ps
2376,data/training\Actor_08\08_01_01_01_dogs-sitting_ps.wav,ps
2377,data/training\Actor_08\08_01_01_01_kids-talking_ps.wav,ps
